id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-09-10 08:00:00;43733.85299999
N;NORTE;2025-09-10 09:00:00;8728.10299999
NE;NORDESTE;2025-09-10 09:00:00;12424.758
S;SUL;2025-09-10 09:00:00;12972.69399999
SE;SUDESTE;2025-09-10 09:00:00;44582.38
N;NORTE;2025-09-10 10:00:00;8895.111
NE;NORDESTE;2025-09-10 10:00:00;12577.50999999
S;SUL;2025-09-10 10:00:00;13059.431
SE;SUDESTE;2025-09-10 10:00:00;45755.591
N;NORTE;2025-09-10 11:00:00;8961.073
NE;NORDESTE;2025-09-10 11:00:00;12535.435
S;SUL;2025-09-10 11:00:00;13211.616
SE;SUDESTE;2025-09-10 11:00:00;46802.629
N;NORTE;2025-09-10 12:00:00;8990.723
NE;NORDESTE;2025-09-10 12:00:00;12072.21199999
S;SUL;2025-09-10 12:00:00;11986.032
SE;SUDESTE;2025-09-10 12:00:00;46092.623
N;NORTE;2025-09-10 13:00:00;9302.624
NE;NORDESTE;2025-09-10 13:00:00;12446.265
S;SUL;2025-09-10 13:00:00;12306.464
SE;SUDESTE;2025-09-10 13:00:00;46889.903
N;NORTE;2025-09-10 14:00:00;9610.719
NE;NORDESTE;2025-09-10 14:00:00;13130.46599999
S;SUL;2025-09-10 14:00:00;12555.845
SE;SUDESTE;2025-09-10 14:00:00;47834.49999999
N;NORTE;2025-09-10 15:00:00;9532.04999999
NE;NORDESTE;2025-09-10 15:00:00;13468.251
S;SUL;2025-09-10 15:00:00;12797.49499999
SE;SUDESTE;2025-09-10 15:00:00;48549.34
N;NORTE;2025-09-10 16:00:00;9310.945
NE;NORDESTE;2025-09-10 16:00:00;14208.605
S;SUL;2025-09-10 16:00:00;13617.58
SE;SUDESTE;2025-09-10 16:00:00;49448.071
N;NORTE;2025-09-10 17:00:00;8852.782
NE;NORDESTE;2025-09-10 17:00:00;14499.808
S;SUL;2025-09-10 17:00:00;14343.536
SE;SUDESTE;2025-09-10 17:00:00;49670.276
N;NORTE;2025-09-10 18:00:00;8723.897
NE;NORDESTE;2025-09-10 18:00:00;15081.175
S;SUL;2025-09-10 18:00:00;15753.194
SE;SUDESTE;2025-09-10 18:00:00;52656.381
N;NORTE;2025-09-10 19:00:00;9021.79999999
NE;NORDESTE;2025-09-10 19:00:00;14908.729
S;SUL;2025-09-10 19:00:00;16333.572
SE;SUDESTE;2025-09-10 19:00:00;52699.582
N;NORTE;2025-09-10 20:00:00;9167.823
NE;NORDESTE;2025-09-10 20:00:00;14839.361
S;SUL;2025-09-10 20:00:00;15517.92699999
SE;SUDESTE;2025-09-10 20:00:00;51876.34999999
N;NORTE;2025-09-10 21:00:00;9336.83199999
NE;NORDESTE;2025-09-10 21:00:00;15143.249
S;SUL;2025-09-10 21:00:00;14799.34499999
SE;SUDESTE;2025-09-10 21:00:00;50844.197
N;NORTE;2025-09-10 22:00:00;9470.52
NE;NORDESTE;2025-09-10 22:00:00;14967.73099999
S;SUL;2025-09-10 22:00:00;13597.54799999
SE;SUDESTE;2025-09-10 22:00:00;48222.99399999
N;NORTE;2025-09-10 23:00:00;9344.941
NE;NORDESTE;2025-09-10 23:00:00;14732.103
S;SUL;2025-09-10 23:00:00;12150.194
SE;SUDESTE;2025-09-10 23:00:00;44712.68799999
N;NORTE;2025-09-11 00:00:00;9463.772
NE;NORDESTE;2025-09-11 00:00:00;13723.81899999
S;SUL;2025-09-11 00:00:00;10925.791
SE;SUDESTE;2025-09-11 00:00:00;41375.56999999
N;NORTE;2025-09-11 01:00:00;9232.634
NE;NORDESTE;2025-09-11 01:00:00;13232.929
S;SUL;2025-09-11 01:00:00;10213.489
SE;SUDESTE;2025-09-11 01:00:00;39048.899
N;NORTE;2025-09-11 02:00:00;8969.891
NE;NORDESTE;2025-09-11 02:00:00;12963.926
S;SUL;2025-09-11 02:00:00;9778.74699999
SE;SUDESTE;2025-09-11 02:00:00;37670.522
N;NORTE;2025-09-11 03:00:00;8770.644
NE;NORDESTE;2025-09-11 03:00:00;12812.233
S;SUL;2025-09-11 03:00:00;9680.22399999
SE;SUDESTE;2025-09-11 03:00:00;36949.049
N;NORTE;2025-09-11 04:00:00;8554.687
NE;NORDESTE;2025-09-11 04:00:00;12777.81099999
S;SUL;2025-09-11 04:00:00;9858.08
SE;SUDESTE;2025-09-11 04:00:00;37173.7
N;NORTE;2025-09-11 05:00:00;8441.576
NE;NORDESTE;2025-09-11 05:00:00;12608.242
S;SUL;2025-09-11 05:00:00;10703.207
SE;SUDESTE;2025-09-11 05:00:00;38890.474
N;NORTE;2025-09-11 06:00:00;8141.771
NE;NORDESTE;2025-09-11 06:00:00;12656.14299999
S;SUL;2025-09-11 06:00:00;12221.36399999
SE;SUDESTE;2025-09-11 06:00:00;41250.76599999
N;NORTE;2025-09-11 07:00:00;8192.439
NE;NORDESTE;2025-09-11 07:00:00;13401.246
S;SUL;2025-09-11 07:00:00;13440.37
SE;SUDESTE;2025-09-11 07:00:00;42749.622
N;NORTE;2025-09-11 08:00:00;8685.589
NE;NORDESTE;2025-09-11 08:00:00;13583.65299999
S;SUL;2025-09-11 08:00:00;13508.219
SE;SUDESTE;2025-09-11 08:00:00;44158.76699999
N;NORTE;2025-09-11 09:00:00;8869.268
NE;NORDESTE;2025-09-11 09:00:00;13447.12
S;SUL;2025-09-11 09:00:00;13002.039
SE;SUDESTE;2025-09-11 09:00:00;45324.18
N;NORTE;2025-09-11 10:00:00;9066.80799999
NE;NORDESTE;2025-09-11 10:00:00;13328.353
S;SUL;2025-09-11 10:00:00;13116.088
SE;SUDESTE;2025-09-11 10:00:00;46544.396
N;NORTE;2025-09-11 11:00:00;9199.88
NE;NORDESTE;2025-09-11 11:00:00;12954.219
S;SUL;2025-09-11 11:00:00;13284.468
SE;SUDESTE;2025-09-11 11:00:00;47242.787
N;NORTE;2025-09-11 12:00:00;9276.022
NE;NORDESTE;2025-09-11 12:00:00;12384.216
S;SUL;2025-09-11 12:00:00;12142.164
SE;SUDESTE;2025-09-11 12:00:00;46600.52499999
N;NORTE;2025-09-11 13:00:00;9518.86599999
NE;NORDESTE;2025-09-11 13:00:00;12475.421
S;SUL;2025-09-11 13:00:00;12702.468
SE;SUDESTE;2025-09-11 13:00:00;47454.403
N;NORTE;2025-09-11 14:00:00;9828.38899999
NE;NORDESTE;2025-09-11 14:00:00;13050.37699999
S;SUL;2025-09-11 14:00:00;13334.945
SE;SUDESTE;2025-09-11 14:00:00;48305.20299999
N;NORTE;2025-09-11 15:00:00;9835.794
NE;NORDESTE;2025-09-11 15:00:00;13502.816
S;SUL;2025-09-11 15:00:00;13769.871
SE;SUDESTE;2025-09-11 15:00:00;49142.686
N;NORTE;2025-09-11 16:00:00;9670.865
NE;NORDESTE;2025-09-11 16:00:00;14111.311
S;SUL;2025-09-11 16:00:00;14517.762
SE;SUDESTE;2025-09-11 16:00:00;50061.304
N;NORTE;2025-09-11 17:00:00;9345.639
NE;NORDESTE;2025-09-11 17:00:00;13927.961
S;SUL;2025-09-11 17:00:00;14925.798
SE;SUDESTE;2025-09-11 17:00:00;50313.61199999
N;NORTE;2025-09-11 18:00:00;9237.95
NE;NORDESTE;2025-09-11 18:00:00;14472.01499999
S;SUL;2025-09-11 18:00:00;16209.316
SE;SUDESTE;2025-09-11 18:00:00;53004.92299999
N;NORTE;2025-09-11 19:00:00;9539.427
NE;NORDESTE;2025-09-11 19:00:00;14288.086
S;SUL;2025-09-11 19:00:00;16597.70699999
SE;SUDESTE;2025-09-11 19:00:00;52787.96699999
N;NORTE;2025-09-11 20:00:00;9739.275
NE;NORDESTE;2025-09-11 20:00:00;14413.23599999
S;SUL;2025-09-11 20:00:00;15784.43699999
SE;SUDESTE;2025-09-11 20:00:00;51901.344
N;NORTE;2025-09-11 21:00:00;9884.729
NE;NORDESTE;2025-09-11 21:00:00;14792.315
S;SUL;2025-09-11 21:00:00;15037.196
SE;SUDESTE;2025-09-11 21:00:00;50936.11399999
N;NORTE;2025-09-11 22:00:00;9994.76399999
NE;NORDESTE;2025-09-11 22:00:00;14649.446
S;SUL;2025-09-11 22:00:00;13884.696
SE;SUDESTE;2025-09-11 22:00:00;48672.255
N;NORTE;2025-09-11 23:00:00;9888.063
NE;NORDESTE;2025-09-11 23:00:00;13889.14799999
S;SUL;2025-09-11 23:00:00;12462.523
SE;SUDESTE;2025-09-11 23:00:00;45070.037
N;NORTE;2025-09-12 00:00:00;9585.772
NE;NORDESTE;2025-09-12 00:00:00;13220.06499999
S;SUL;2025-09-12 00:00:00;11320.781
SE;SUDESTE;2025-09-12 00:00:00;41881.13299999
N;NORTE;2025-09-12 01:00:00;9371.97499999
NE;NORDESTE;2025-09-12 01:00:00;13268.45299999
S;SUL;2025-09-12 01:00:00;10577.464
SE;SUDESTE;2025-09-12 01:00:00;39467.818
N;NORTE;2025-09-12 02:00:00;9153.271
NE;NORDESTE;2025-09-12 02:00:00;12599.72799999
S;SUL;2025-09-12 02:00:00;10061.941
SE;SUDESTE;2025-09-12 02:00:00;38138.258
N;NORTE;2025-09-12 03:00:00;8967.465
NE;NORDESTE;2025-09-12 03:00:00;12452.56799999
S;SUL;2025-09-12 03:00:00;9930.11299999
SE;SUDESTE;2025-09-12 03:00:00;37414.324
N;NORTE;2025-09-12 04:00:00;8767.065
NE;NORDESTE;2025-09-12 04:00:00;12367.712
S;SUL;2025-09-12 04:00:00;10078.286
SE;SUDESTE;2025-09-12 04:00:00;37677.08599999
N;NORTE;2025-09-12 05:00:00;8584.23
NE;NORDESTE;2025-09-12 05:00:00;12220.79199999
S;SUL;2025-09-12 05:00:00;10828.99599999
SE;SUDESTE;2025-09-12 05:00:00;39347.396
N;NORTE;2025-09-12 06:00:00;8350.97599999
NE;NORDESTE;2025-09-12 06:00:00;11941.656
S;SUL;2025-09-12 06:00:00;12271.452
SE;SUDESTE;2025-09-12 06:00:00;41669.33199999
N;NORTE;2025-09-12 07:00:00;8422.488
NE;NORDESTE;2025-09-12 07:00:00;12162.10299999
S;SUL;2025-09-12 07:00:00;13520.123
SE;SUDESTE;2025-09-12 07:00:00;43272.42999999
N;NORTE;2025-09-12 08:00:00;8793.98599999
NE;NORDESTE;2025-09-12 08:00:00;12559.65699999
S;SUL;2025-09-12 08:00:00;13792.056
SE;SUDESTE;2025-09-12 08:00:00;44943.939
N;NORTE;2025-09-12 09:00:00;8960.89699999
NE;NORDESTE;2025-09-12 09:00:00;12682.996
S;SUL;2025-09-12 09:00:00;13409.761
SE;SUDESTE;2025-09-12 09:00:00;45967.583
N;NORTE;2025-09-12 10:00:00;9161.856
NE;NORDESTE;2025-09-12 10:00:00;12813.896
S;SUL;2025-09-12 10:00:00;13595.95299999
SE;SUDESTE;2025-09-12 10:00:00;47071.321
N;NORTE;2025-09-12 11:00:00;9124.168
NE;NORDESTE;2025-09-12 11:00:00;12653.599
S;SUL;2025-09-12 11:00:00;13651.078
SE;SUDESTE;2025-09-12 11:00:00;47769.42
N;NORTE;2025-09-12 12:00:00;9196.0
NE;NORDESTE;2025-09-12 12:00:00;12006.15
S;SUL;2025-09-12 12:00:00;12395.455
SE;SUDESTE;2025-09-12 12:00:00;46866.11699999
N;NORTE;2025-09-12 13:00:00;9517.642
NE;NORDESTE;2025-09-12 13:00:00;12312.97299999
S;SUL;2025-09-12 13:00:00;12575.997
SE;SUDESTE;2025-09-12 13:00:00;47347.907
N;NORTE;2025-09-12 14:00:00;9847.194
NE;NORDESTE;2025-09-12 14:00:00;13023.488
S;SUL;2025-09-12 14:00:00;12777.95
SE;SUDESTE;2025-09-12 14:00:00;47782.303
N;NORTE;2025-09-12 15:00:00;9871.014
NE;NORDESTE;2025-09-12 15:00:00;13617.50199999
S;SUL;2025-09-12 15:00:00;12937.70099999
SE;SUDESTE;2025-09-12 15:00:00;47997.61
N;NORTE;2025-09-12 16:00:00;9652.96899999
NE;NORDESTE;2025-09-12 16:00:00;14189.93899999
S;SUL;2025-09-12 16:00:00;13531.44499999
SE;SUDESTE;2025-09-12 16:00:00;48125.38999999
N;NORTE;2025-09-12 17:00:00;9190.47199999
NE;NORDESTE;2025-09-12 17:00:00;14464.87299999
S;SUL;2025-09-12 17:00:00;14253.833
SE;SUDESTE;2025-09-12 17:00:00;49337.681
N;NORTE;2025-09-12 18:00:00;9025.079
NE;NORDESTE;2025-09-12 18:00:00;14942.553
S;SUL;2025-09-12 18:00:00;15623.15099999
SE;SUDESTE;2025-09-12 18:00:00;52335.206
N;NORTE;2025-09-12 19:00:00;9227.32399999
NE;NORDESTE;2025-09-12 19:00:00;14552.00699999
S;SUL;2025-09-12 19:00:00;16140.241
SE;SUDESTE;2025-09-12 19:00:00;51997.86799999
N;NORTE;2025-09-12 20:00:00;9395.114
NE;NORDESTE;2025-09-12 20:00:00;14381.56299999
S;SUL;2025-09-12 20:00:00;15229.683
SE;SUDESTE;2025-09-12 20:00:00;50723.57599999
N;NORTE;2025-09-12 21:00:00;9563.363
NE;NORDESTE;2025-09-12 21:00:00;14603.543
S;SUL;2025-09-12 21:00:00;14489.918
SE;SUDESTE;2025-09-12 21:00:00;49510.013
N;NORTE;2025-09-12 22:00:00;9676.257
NE;NORDESTE;2025-09-12 22:00:00;14465.56499999
S;SUL;2025-09-12 22:00:00;13507.985
SE;SUDESTE;2025-09-12 22:00:00;47453.505
N;NORTE;2025-09-12 23:00:00;9640.788
NE;NORDESTE;2025-09-12 23:00:00;14140.45799999
S;SUL;2025-09-12 23:00:00;12291.398
SE;SUDESTE;2025-09-12 23:00:00;44688.791
N;NORTE;2025-09-13 00:00:00;9416.998
NE;NORDESTE;2025-09-13 00:00:00;14297.547
S;SUL;2025-09-13 00:00:00;11142.696
SE;SUDESTE;2025-09-13 00:00:00;41793.03199999
N;NORTE;2025-09-13 01:00:00;9252.69099999
NE;NORDESTE;2025-09-13 01:00:00;13828.20599999
S;SUL;2025-09-13 01:00:00;10412.45099999
SE;SUDESTE;2025-09-13 01:00:00;39500.986
N;NORTE;2025-09-13 02:00:00;9094.965
NE;NORDESTE;2025-09-13 02:00:00;13475.49699999
S;SUL;2025-09-13 02:00:00;9919.323
SE;SUDESTE;2025-09-13 02:00:00;37933.11399999
N;NORTE;2025-09-13 03:00:00;8891.142
NE;NORDESTE;2025-09-13 03:00:00;13350.666
S;SUL;2025-09-13 03:00:00;9727.609
SE;SUDESTE;2025-09-13 03:00:00;37028.235
N;NORTE;2025-09-13 04:00:00;8636.211
NE;NORDESTE;2025-09-13 04:00:00;13151.51499999
S;SUL;2025-09-13 04:00:00;9662.809
SE;SUDESTE;2025-09-13 04:00:00;36806.61399999
N;NORTE;2025-09-13 05:00:00;8416.105
NE;NORDESTE;2025-09-13 05:00:00;12848.46299999
S;SUL;2025-09-13 05:00:00;9886.49499999
SE;SUDESTE;2025-09-13 05:00:00;37223.337
N;NORTE;2025-09-13 06:00:00;8173.221
NE;NORDESTE;2025-09-13 06:00:00;12546.85
S;SUL;2025-09-13 06:00:00;10368.173
SE;SUDESTE;2025-09-13 06:00:00;37373.57799999
N;NORTE;2025-09-13 07:00:00;8241.297
NE;NORDESTE;2025-09-13 07:00:00;12341.902
S;SUL;2025-09-13 07:00:00;11154.657
SE;SUDESTE;2025-09-13 07:00:00;38358.276
N;NORTE;2025-09-13 08:00:00;8383.01299999
NE;NORDESTE;2025-09-13 08:00:00;12339.94
S;SUL;2025-09-13 08:00:00;11354.831
SE;SUDESTE;2025-09-13 08:00:00;39310.188
N;NORTE;2025-09-13 09:00:00;8353.536
NE;NORDESTE;2025-09-13 09:00:00;12263.82
S;SUL;2025-09-13 09:00:00;11118.421
SE;SUDESTE;2025-09-13 09:00:00;40026.985
N;NORTE;2025-09-13 10:00:00;8356.19
NE;NORDESTE;2025-09-13 10:00:00;12103.237
S;SUL;2025-09-13 10:00:00;11253.587
SE;SUDESTE;2025-09-13 10:00:00;41050.956
N;NORTE;2025-09-13 11:00:00;8440.422
NE;NORDESTE;2025-09-13 11:00:00;12085.115
S;SUL;2025-09-13 11:00:00;11417.32899999
SE;SUDESTE;2025-09-13 11:00:00;41862.17
N;NORTE;2025-09-13 12:00:00;8506.60399999
NE;NORDESTE;2025-09-13 12:00:00;11680.237
S;SUL;2025-09-13 12:00:00;11102.867
SE;SUDESTE;2025-09-13 12:00:00;41690.47
N;NORTE;2025-09-13 13:00:00;8417.96999999
NE;NORDESTE;2025-09-13 13:00:00;11442.559
S;SUL;2025-09-13 13:00:00;10708.702
SE;SUDESTE;2025-09-13 13:00:00;41188.512
N;NORTE;2025-09-13 14:00:00;8431.112
NE;NORDESTE;2025-09-13 14:00:00;11586.622
S;SUL;2025-09-13 14:00:00;10473.465
SE;SUDESTE;2025-09-13 14:00:00;40660.14
N;NORTE;2025-09-13 15:00:00;8472.89499999
NE;NORDESTE;2025-09-13 15:00:00;12091.372
S;SUL;2025-09-13 15:00:00;10447.32699999
SE;SUDESTE;2025-09-13 15:00:00;40872.265
N;NORTE;2025-09-13 16:00:00;8402.232
NE;NORDESTE;2025-09-13 16:00:00;12807.803
S;SUL;2025-09-13 16:00:00;11160.663
SE;SUDESTE;2025-09-13 16:00:00;41996.57399999
N;NORTE;2025-09-13 17:00:00;8241.097
NE;NORDESTE;2025-09-13 17:00:00;14159.43599999
S;SUL;2025-09-13 17:00:00;12308.426
SE;SUDESTE;2025-09-13 17:00:00;44955.40099999
N;NORTE;2025-09-13 18:00:00;8462.059
NE;NORDESTE;2025-09-13 18:00:00;15038.6
S;SUL;2025-09-13 18:00:00;14005.81
SE;SUDESTE;2025-09-13 18:00:00;49051.51
N;NORTE;2025-09-13 19:00:00;8697.506
NE;NORDESTE;2025-09-13 19:00:00;14958.83199999
S;SUL;2025-09-13 19:00:00;14194.26999999
SE;SUDESTE;2025-09-13 19:00:00;48789.02699999
N;NORTE;2025-09-13 20:00:00;8738.62699999
NE;NORDESTE;2025-09-13 20:00:00;14644.87
S;SUL;2025-09-13 20:00:00;13238.933
SE;SUDESTE;2025-09-13 20:00:00;46961.051
N;NORTE;2025-09-13 21:00:00;8769.338
NE;NORDESTE;2025-09-13 21:00:00;14672.101
S;SUL;2025-09-13 21:00:00;12323.052
SE;SUDESTE;2025-09-13 21:00:00;45004.579
N;NORTE;2025-09-13 22:00:00;8879.856
NE;NORDESTE;2025-09-13 22:00:00;14593.841
S;SUL;2025-09-13 22:00:00;11512.953
SE;SUDESTE;2025-09-13 22:00:00;42952.711
N;NORTE;2025-09-13 23:00:00;8942.647
NE;NORDESTE;2025-09-13 23:00:00;14153.75299999
S;SUL;2025-09-13 23:00:00;10514.35199999
SE;SUDESTE;2025-09-13 23:00:00;40724.02199999
N;NORTE;2025-09-14 00:00:00;8863.76399999
NE;NORDESTE;2025-09-14 00:00:00;13747.742
S;SUL;2025-09-14 00:00:00;9661.078
SE;SUDESTE;2025-09-14 00:00:00;38419.008
N;NORTE;2025-09-14 01:00:00;8693.18499999
NE;NORDESTE;2025-09-14 01:00:00;13301.36699999
S;SUL;2025-09-14 01:00:00;9034.63599999
SE;SUDESTE;2025-09-14 01:00:00;36544.143
N;NORTE;2025-09-14 02:00:00;8590.391
NE;NORDESTE;2025-09-14 02:00:00;13115.86399999
S;SUL;2025-09-14 02:00:00;8718.64299999
SE;SUDESTE;2025-09-14 02:00:00;35149.212
N;NORTE;2025-09-14 03:00:00;8407.408
NE;NORDESTE;2025-09-14 03:00:00;12846.139
S;SUL;2025-09-14 03:00:00;8509.429
SE;SUDESTE;2025-09-14 03:00:00;34342.908
N;NORTE;2025-09-14 04:00:00;8299.24299999
NE;NORDESTE;2025-09-14 04:00:00;12815.59799999
S;SUL;2025-09-14 04:00:00;8232.577
SE;SUDESTE;2025-09-14 04:00:00;33942.17699999
N;NORTE;2025-09-14 05:00:00;8212.426
NE;NORDESTE;2025-09-14 05:00:00;12326.343
S;SUL;2025-09-14 05:00:00;8204.393
SE;SUDESTE;2025-09-14 05:00:00;33961.814
N;NORTE;2025-09-14 06:00:00;7956.583
NE;NORDESTE;2025-09-14 06:00:00;11652.791
S;SUL;2025-09-14 06:00:00;8268.138
SE;SUDESTE;2025-09-14 06:00:00;33323.43499999
N;NORTE;2025-09-14 07:00:00;7728.894
NE;NORDESTE;2025-09-14 07:00:00;10906.043
S;SUL;2025-09-14 07:00:00;8561.82699999
SE;SUDESTE;2025-09-14 07:00:00;33479.256
N;NORTE;2025-09-14 08:00:00;7615.323
NE;NORDESTE;2025-09-14 08:00:00;10469.555
S;SUL;2025-09-14 08:00:00;8787.203
SE;SUDESTE;2025-09-14 08:00:00;33920.577
N;NORTE;2025-09-14 09:00:00;7615.491
NE;NORDESTE;2025-09-14 09:00:00;10113.20199999
S;SUL;2025-09-14 09:00:00;9082.985
SE;SUDESTE;2025-09-14 09:00:00;34613.02199999
N;NORTE;2025-09-14 10:00:00;7640.817
NE;NORDESTE;2025-09-14 10:00:00;10141.595
S;SUL;2025-09-14 10:00:00;9602.587
SE;SUDESTE;2025-09-14 10:00:00;35461.23099999
N;NORTE;2025-09-14 11:00:00;7858.97899999
NE;NORDESTE;2025-09-14 11:00:00;10219.522
S;SUL;2025-09-14 11:00:00;10360.079
SE;SUDESTE;2025-09-14 11:00:00;36615.08999999
N;NORTE;2025-09-14 12:00:00;7939.144
NE;NORDESTE;2025-09-14 12:00:00;10126.011
S;SUL;2025-09-14 12:00:00;10019.876
SE;SUDESTE;2025-09-14 12:00:00;36867.225
N;NORTE;2025-09-14 13:00:00;8114.536
NE;NORDESTE;2025-09-14 13:00:00;9881.786
S;SUL;2025-09-14 13:00:00;9374.543
SE;SUDESTE;2025-09-14 13:00:00;36294.471
N;NORTE;2025-09-14 14:00:00;8153.838
NE;NORDESTE;2025-09-14 14:00:00;9889.07699999
S;SUL;2025-09-14 14:00:00;8834.055
SE;SUDESTE;2025-09-14 14:00:00;35953.114
N;NORTE;2025-09-14 15:00:00;8149.752
NE;NORDESTE;2025-09-14 15:00:00;10409.433
S;SUL;2025-09-14 15:00:00;8870.76999999
SE;SUDESTE;2025-09-14 15:00:00;36255.388
N;NORTE;2025-09-14 16:00:00;8190.84
NE;NORDESTE;2025-09-14 16:00:00;11457.633
S;SUL;2025-09-14 16:00:00;9726.645
SE;SUDESTE;2025-09-14 16:00:00;38400.14399999
N;NORTE;2025-09-14 17:00:00;8240.249
NE;NORDESTE;2025-09-14 17:00:00;13596.023
S;SUL;2025-09-14 17:00:00;11247.72499999
SE;SUDESTE;2025-09-14 17:00:00;42012.93599999
N;NORTE;2025-09-14 18:00:00;8631.07599999
NE;NORDESTE;2025-09-14 18:00:00;14621.025
S;SUL;2025-09-14 18:00:00;13277.379
SE;SUDESTE;2025-09-14 18:00:00;46258.369
N;NORTE;2025-09-14 19:00:00;8894.82299999
NE;NORDESTE;2025-09-14 19:00:00;14523.253
S;SUL;2025-09-14 19:00:00;13848.20599999
SE;SUDESTE;2025-09-14 19:00:00;46240.473
N;NORTE;2025-09-14 20:00:00;8953.236
NE;NORDESTE;2025-09-14 20:00:00;14474.2
S;SUL;2025-09-14 20:00:00;13240.214
SE;SUDESTE;2025-09-14 20:00:00;45406.793
N;NORTE;2025-09-14 21:00:00;9118.48599999
NE;NORDESTE;2025-09-14 21:00:00;14517.167
S;SUL;2025-09-14 21:00:00;12545.217
SE;SUDESTE;2025-09-14 21:00:00;44331.03799999
N;NORTE;2025-09-14 22:00:00;9305.029
NE;NORDESTE;2025-09-14 22:00:00;14402.46499999
S;SUL;2025-09-14 22:00:00;11669.52
SE;SUDESTE;2025-09-14 22:00:00;42425.246
N;NORTE;2025-09-14 23:00:00;9298.65499999
NE;NORDESTE;2025-09-14 23:00:00;14118.951
S;SUL;2025-09-14 23:00:00;10669.078
SE;SUDESTE;2025-09-14 23:00:00;39794.645
N;NORTE;2025-09-15 00:00:00;9113.606
NE;NORDESTE;2025-09-15 00:00:00;13283.19899999
S;SUL;2025-09-15 00:00:00;9828.879
SE;SUDESTE;2025-09-15 00:00:00;37549.247
N;NORTE;2025-09-15 01:00:00;8911.235
NE;NORDESTE;2025-09-15 01:00:00;12975.79999999
S;SUL;2025-09-15 01:00:00;9406.76599999
SE;SUDESTE;2025-09-15 01:00:00;35929.894
N;NORTE;2025-09-15 02:00:00;8710.72699999
NE;NORDESTE;2025-09-15 02:00:00;12701.15
S;SUL;2025-09-15 02:00:00;9188.96899999
SE;SUDESTE;2025-09-15 02:00:00;34858.21799999
N;NORTE;2025-09-15 03:00:00;8580.125
NE;NORDESTE;2025-09-15 03:00:00;12495.78
S;SUL;2025-09-15 03:00:00;9215.286
SE;SUDESTE;2025-09-15 03:00:00;34404.986
N;NORTE;2025-09-15 04:00:00;8431.736
NE;NORDESTE;2025-09-15 04:00:00;12470.17199999
S;SUL;2025-09-15 04:00:00;9451.28699999
SE;SUDESTE;2025-09-15 04:00:00;34697.742
N;NORTE;2025-09-15 05:00:00;8301.544
NE;NORDESTE;2025-09-15 05:00:00;12304.075
S;SUL;2025-09-15 05:00:00;10286.185
SE;SUDESTE;2025-09-15 05:00:00;36724.397
N;NORTE;2025-09-15 06:00:00;8011.703
NE;NORDESTE;2025-09-15 06:00:00;12202.109
S;SUL;2025-09-15 06:00:00;11711.716
SE;SUDESTE;2025-09-15 06:00:00;39301.051
N;NORTE;2025-09-15 07:00:00;8127.01099999
NE;NORDESTE;2025-09-15 07:00:00;12339.034
S;SUL;2025-09-15 07:00:00;13058.462
SE;SUDESTE;2025-09-15 07:00:00;41174.992
N;NORTE;2025-09-15 08:00:00;8653.078
NE;NORDESTE;2025-09-15 08:00:00;12857.141
S;SUL;2025-09-15 08:00:00;13800.537
SE;SUDESTE;2025-09-15 08:00:00;42838.784
N;NORTE;2025-09-15 09:00:00;8977.506
NE;NORDESTE;2025-09-15 09:00:00;12795.39299999
S;SUL;2025-09-15 09:00:00;14111.146
SE;SUDESTE;2025-09-15 09:00:00;43840.765
N;NORTE;2025-09-15 10:00:00;9190.524
NE;NORDESTE;2025-09-15 10:00:00;12998.296
S;SUL;2025-09-15 10:00:00;14675.837
SE;SUDESTE;2025-09-15 10:00:00;45248.932
N;NORTE;2025-09-15 11:00:00;9294.64799999
NE;NORDESTE;2025-09-15 11:00:00;12944.948
S;SUL;2025-09-15 11:00:00;15080.37599999
SE;SUDESTE;2025-09-15 11:00:00;46231.607
N;NORTE;2025-09-15 12:00:00;9283.928
NE;NORDESTE;2025-09-15 12:00:00;12548.37699999
S;SUL;2025-09-15 12:00:00;13952.129
SE;SUDESTE;2025-09-15 12:00:00;45634.958
N;NORTE;2025-09-15 13:00:00;9569.313
NE;NORDESTE;2025-09-15 13:00:00;12697.45
S;SUL;2025-09-15 13:00:00;14482.988
SE;SUDESTE;2025-09-15 13:00:00;46534.628
N;NORTE;2025-09-15 14:00:00;9803.499
NE;NORDESTE;2025-09-15 14:00:00;13241.42199999
S;SUL;2025-09-15 14:00:00;15022.02299999
SE;SUDESTE;2025-09-15 14:00:00;47790.861
N;NORTE;2025-09-15 15:00:00;9778.059
NE;NORDESTE;2025-09-15 15:00:00;13652.386
S;SUL;2025-09-15 15:00:00;15193.28699999
SE;SUDESTE;2025-09-15 15:00:00;48686.884
N;NORTE;2025-09-15 16:00:00;9660.12099999
NE;NORDESTE;2025-09-15 16:00:00;14240.78
S;SUL;2025-09-15 16:00:00;15579.02999999
SE;SUDESTE;2025-09-15 16:00:00;49622.967
N;NORTE;2025-09-15 17:00:00;9290.881
NE;NORDESTE;2025-09-15 17:00:00;14228.281
S;SUL;2025-09-15 17:00:00;15666.88599999
SE;SUDESTE;2025-09-15 17:00:00;49439.122
N;NORTE;2025-09-15 18:00:00;9091.48999999
NE;NORDESTE;2025-09-15 18:00:00;14766.27599999
S;SUL;2025-09-15 18:00:00;16606.334
